System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Fraser River,Chilko,1965,151311,AgeClass_1.2,52713,4,1,2,1.2,4_2,42,1961,52713,1963,69453,75.9,40315,1.723
Fraser River,Chilko,1965,151311,AgeClass_2.1,409,4,2,1,2.1,4_3,43,1961,409,1964,69453,0.59,40315,1.723
Fraser River,Chilko,1965,151311,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1962,0,1963,985562,0,92467,10.659
Fraser River,Chilko,1965,151311,AgeClass_1.1,10657,3,1,1,1.1,3_2,32,1962,10657,1964,985562,1.08,92467,10.659
Fraser River,Chilko,1965,151311,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1963,0,1964,1206303,0,1002252,1.204
Fraser River,Chilko,1966,1014263,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1959,0,1961,2212583,0,471162,4.696
Fraser River,Chilko,1966,1014263,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1960,0,1962,1053335,0,426607,2.469
Fraser River,Chilko,1966,1014263,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1960,0,1963,1053335,0,426607,2.469
Fraser River,Chilko,1966,1014263,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1960,0,1964,1053335,0,426607,2.469
Fraser River,Chilko,1966,1014263,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1961,0,1962,69453,0,40315,1.723
Fraser River,Chilko,1966,1014263,AgeClass_1.3,11583,5,1,3,1.3,5_2,52,1961,11583,1963,69453,16.68,40315,1.723
Fraser River,Chilko,1966,1014263,AgeClass_2.2,4492,5,2,2,2.2,5_3,53,1961,4492,1964,69453,6.47,40315,1.723
Fraser River,Chilko,1966,1014263,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1962,0,1963,985562,0,92467,10.659
Fraser River,Chilko,1966,1014263,AgeClass_1.2,960609,4,1,2,1.2,4_2,42,1962,960609,1964,985562,97.47,92467,10.659
Fraser River,Chilko,1966,1014263,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1962,0,1965,985562,0,92467,10.659
Fraser River,Chilko,1966,1014263,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1963,0,1964,1206303,0,1002252,1.204
Fraser River,Chilko,1966,1014263,AgeClass_1.1,37579,3,1,1,1.1,3_2,32,1963,37579,1965,1206303,3.12,1002252,1.204
Fraser River,Chilko,1966,1014263,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1964,0,1965,2040082,0,238601,8.55
Fraser River,Chilko,1967,1134391,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1960,0,1962,1053335,0,426607,2.469
Fraser River,Chilko,1967,1134391,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1961,0,1963,69453,0,40315,1.723
Fraser River,Chilko,1967,1134391,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1961,0,1964,69453,0,40315,1.723
Fraser River,Chilko,1967,1134391,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1961,0,1965,69453,0,40315,1.723
Fraser River,Chilko,1967,1134391,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1962,0,1963,985562,0,92467,10.659
Fraser River,Chilko,1967,1134391,AgeClass_1.3,13582,5,1,3,1.3,5_2,52,1962,13582,1964,985562,1.38,92467,10.659
Fraser River,Chilko,1967,1134391,AgeClass_2.2,696,5,2,2,2.2,5_3,53,1962,696,1965,985562,0.07,92467,10.659
Fraser River,Chilko,1967,1134391,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1963,0,1964,1206303,0,1002252,1.204
Fraser River,Chilko,1967,1134391,AgeClass_1.2,1112861,4,1,2,1.2,4_2,42,1963,1112861,1965,1206303,92.25,1002252,1.204
Fraser River,Chilko,1967,1134391,AgeClass_2.1,3971,4,2,1,2.1,4_3,43,1963,3971,1966,1206303,0.33,1002252,1.204
Fraser River,Chilko,1967,1134391,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1964,0,1965,2040082,0,238601,8.55
Fraser River,Chilko,1967,1134391,AgeClass_1.1,7252,3,1,1,1.1,3_2,32,1964,7252,1966,2040082,0.36,238601,8.55
Fraser River,Chilko,1967,1134391,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1965,0,1966,158944,0,39902,3.983
Fraser River,Chilko,1968,1871759,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1961,0,1963,69453,0,40315,1.723
Fraser River,Chilko,1968,1871759,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1962,0,1964,985562,0,92467,10.659
Fraser River,Chilko,1968,1871759,AgeClass_2.3,18,6,2,3,2.3,6_3,63,1962,18,1965,985562,0,92467,10.659
Fraser River,Chilko,1968,1871759,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1962,0,1966,985562,0,92467,10.659
Fraser River,Chilko,1968,1871759,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1963,0,1964,1206303,0,1002252,1.204
Fraser River,Chilko,1968,1871759,AgeClass_1.3,4045,5,1,3,1.3,5_2,52,1963,4045,1965,1206303,0.34,1002252,1.204
Fraser River,Chilko,1968,1871759,AgeClass_2.2,47006,5,2,2,2.2,5_3,53,1963,47006,1966,1206303,3.9,1002252,1.204
Fraser River,Chilko,1968,1871759,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1964,0,1965,2040082,0,238601,8.55
Fraser River,Chilko,1968,1871759,AgeClass_1.2,1818921,4,1,2,1.2,4_2,42,1964,1818921,1966,2040082,89.16,238601,8.55
Fraser River,Chilko,1968,1871759,AgeClass_2.1,1343,4,2,1,2.1,4_3,43,1964,1343,1967,2040082,0.07,238601,8.55
Fraser River,Chilko,1968,1871759,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1965,0,1966,158944,0,39902,3.983
Fraser River,Chilko,1968,1871759,AgeClass_1.1,1787,3,1,1,1.1,3_2,32,1965,1787,1967,158944,1.12,39902,3.983
Fraser River,Chilko,1968,1871759,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1966,0,1967,889200,0,226702,3.922
Fraser River,Chilko,1969,377577,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1962,0,1964,985562,0,92467,10.659
Fraser River,Chilko,1969,377577,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1963,0,1965,1206303,0,1002252,1.204
Fraser River,Chilko,1969,377577,AgeClass_2.3,841,6,2,3,2.3,6_3,63,1963,841,1966,1206303,0.07,1002252,1.204
Fraser River,Chilko,1969,377577,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1963,0,1967,1206303,0,1002252,1.204
Fraser River,Chilko,1969,377577,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1964,0,1965,2040082,0,238601,8.55
Fraser River,Chilko,1969,377577,AgeClass_1.3,55810,5,1,3,1.3,5_2,52,1964,55810,1966,2040082,2.74,238601,8.55
Fraser River,Chilko,1969,377577,AgeClass_2.2,156756,5,2,2,2.2,5_3,53,1964,156756,1967,2040082,7.68,238601,8.55
Fraser River,Chilko,1969,377577,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1965,0,1966,158944,0,39902,3.983
Fraser River,Chilko,1969,377577,AgeClass_1.2,138555,4,1,2,1.2,4_2,42,1965,138555,1967,158944,87.17,39902,3.983
Fraser River,Chilko,1969,377577,AgeClass_2.1,1782,4,2,1,2.1,4_3,43,1965,1782,1968,158944,1.12,39902,3.983
Fraser River,Chilko,1969,377577,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1966,0,1967,889200,0,226702,3.922
Fraser River,Chilko,1969,377577,AgeClass_1.1,26456,3,1,1,1.1,3_2,32,1966,26456,1968,889200,2.98,226702,3.922
Fraser River,Chilko,1969,377577,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1967,0,1968,2004710,0,176337,11.369
Fraser River,Chilko,1970,790023,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1963,0,1965,1206303,0,1002252,1.204
Fraser River,Chilko,1970,790023,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1964,0,1966,2040082,0,238601,8.55
Fraser River,Chilko,1970,790023,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1964,0,1967,2040082,0,238601,8.55
Fraser River,Chilko,1970,790023,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1964,0,1968,2040082,0,238601,8.55
Fraser River,Chilko,1970,790023,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1965,0,1966,158944,0,39902,3.983
Fraser River,Chilko,1970,790023,AgeClass_1.3,2360,5,1,3,1.3,5_2,52,1965,2360,1967,158944,1.48,39902,3.983
Fraser River,Chilko,1970,790023,AgeClass_2.2,14460,5,2,2,2.2,5_3,53,1965,14460,1968,158944,9.1,39902,3.983
Fraser River,Chilko,1970,790023,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1966,0,1967,889200,0,226702,3.922
Fraser River,Chilko,1970,790023,AgeClass_1.2,744469,4,1,2,1.2,4_2,42,1966,744469,1968,889200,83.72,226702,3.922
Fraser River,Chilko,1970,790023,AgeClass_2.1,1479,4,2,1,2.1,4_3,43,1966,1479,1969,889200,0.17,226702,3.922
Fraser River,Chilko,1970,790023,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1967,0,1968,2004710,0,176337,11.369
Fraser River,Chilko,1970,790023,AgeClass_1.1,28734,3,1,1,1.1,3_2,32,1967,28734,1969,2004710,1.43,176337,11.369
Fraser River,Chilko,1970,790023,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1968,0,1969,2476069,0,414446,5.974
Fraser River,Chilko,1971,2097077,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1964,0,1966,2040082,0,238601,8.55
Fraser River,Chilko,1971,2097077,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1965,0,1967,158944,0,39902,3.983
Fraser River,Chilko,1971,2097077,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1965,0,1968,158944,0,39902,3.983
Fraser River,Chilko,1971,2097077,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1965,0,1969,158944,0,39902,3.983
Fraser River,Chilko,1971,2097077,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1966,0,1967,889200,0,226702,3.922
Fraser River,Chilko,1971,2097077,AgeClass_1.3,27636,5,1,3,1.3,5_2,52,1966,27636,1968,889200,3.11,226702,3.922
Fraser River,Chilko,1971,2097077,AgeClass_2.2,89160,5,2,2,2.2,5_3,53,1966,89160,1969,889200,10.03,226702,3.922
Fraser River,Chilko,1971,2097077,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1967,0,1968,2004710,0,176337,11.369
Fraser River,Chilko,1971,2097077,AgeClass_1.2,1933329,4,1,2,1.2,4_2,42,1967,1933329,1969,2004710,96.44,176337,11.369
Fraser River,Chilko,1971,2097077,AgeClass_2.1,5300,4,2,1,2.1,4_3,43,1967,5300,1970,2004710,0.26,176337,11.369
Fraser River,Chilko,1971,2097077,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1968,0,1969,2476069,0,414446,5.974
Fraser River,Chilko,1971,2097077,AgeClass_1.1,46952,3,1,1,1.1,3_2,32,1968,46952,1970,2476069,1.9,414446,5.974
Fraser River,Chilko,1971,2097077,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1969,0,1970,402359,0,76518,5.258
Fraser River,Chilko,1972,2390848,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1965,0,1967,158944,0,39902,3.983
Fraser River,Chilko,1972,2390848,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1966,0,1968,889200,0,226702,3.922
Fraser River,Chilko,1972,2390848,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1966,0,1969,889200,0,226702,3.922
Fraser River,Chilko,1972,2390848,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1966,0,1970,889200,0,226702,3.922
Fraser River,Chilko,1972,2390848,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1967,0,1968,2004710,0,176337,11.369
Fraser River,Chilko,1972,2390848,AgeClass_1.3,23351,5,1,3,1.3,5_2,52,1967,23351,1969,2004710,1.16,176337,11.369
Fraser River,Chilko,1972,2390848,AgeClass_2.2,13996,5,2,2,2.2,5_3,53,1967,13996,1970,2004710,0.7,176337,11.369
Fraser River,Chilko,1972,2390848,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1968,0,1969,2476069,0,414446,5.974
Fraser River,Chilko,1972,2390848,AgeClass_1.2,2349375,4,1,2,1.2,4_2,42,1968,2349375,1970,2476069,94.88,414446,5.974
Fraser River,Chilko,1972,2390848,AgeClass_2.1,1108,4,2,1,2.1,4_3,43,1968,1108,1971,2476069,0.04,414446,5.974
Fraser River,Chilko,1972,2390848,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1969,0,1970,402359,0,76518,5.258
Fraser River,Chilko,1972,2390848,AgeClass_1.1,4126,3,1,1,1.1,3_2,32,1969,4126,1971,402359,1.03,76518,5.258
Fraser River,Chilko,1972,2390848,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1970,0,1971,694456,0,145049,4.788
Fraser River,Chilko,1973,464235,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1966,0,1968,889200,0,226702,3.922
Fraser River,Chilko,1973,464235,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1967,0,1969,2004710,0,176337,11.369
Fraser River,Chilko,1973,464235,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1967,0,1970,2004710,0,176337,11.369
Fraser River,Chilko,1973,464235,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1967,0,1971,2004710,0,176337,11.369
Fraser River,Chilko,1973,464235,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1968,0,1969,2476069,0,414446,5.974
Fraser River,Chilko,1973,464235,AgeClass_1.3,21925,5,1,3,1.3,5_2,52,1968,21925,1970,2476069,0.89,414446,5.974
Fraser River,Chilko,1973,464235,AgeClass_2.2,55581,5,2,2,2.2,5_3,53,1968,55581,1971,2476069,2.24,414446,5.974
Fraser River,Chilko,1973,464235,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1969,0,1970,402359,0,76518,5.258
Fraser River,Chilko,1973,464235,AgeClass_1.2,369954,4,1,2,1.2,4_2,42,1969,369954,1971,402359,91.95,76518,5.258
Fraser River,Chilko,1973,464235,AgeClass_2.1,294,4,2,1,2.1,4_3,43,1969,294,1972,402359,0.07,76518,5.258
Fraser River,Chilko,1973,464235,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1970,0,1971,694456,0,145049,4.788
Fraser River,Chilko,1973,464235,AgeClass_1.1,16775,3,1,1,1.1,3_2,32,1970,16775,1972,694456,2.42,145049,4.788
Fraser River,Chilko,1973,464235,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1971,0,1972,852842,0,186589,4.571
Fraser River,Chilko,1974,716817,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1967,0,1969,2004710,0,176337,11.369
Fraser River,Chilko,1974,716817,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1968,0,1970,2476069,0,414446,5.974
Fraser River,Chilko,1974,716817,AgeClass_2.3,1128,6,2,3,2.3,6_3,63,1968,1128,1971,2476069,0.05,414446,5.974
Fraser River,Chilko,1974,716817,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1968,0,1972,2476069,0,414446,5.974
Fraser River,Chilko,1974,716817,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1969,0,1970,402359,0,76518,5.258
Fraser River,Chilko,1974,716817,AgeClass_1.3,15839,5,1,3,1.3,5_2,52,1969,15839,1971,402359,3.94,76518,5.258
Fraser River,Chilko,1974,716817,AgeClass_2.2,12146,5,2,2,2.2,5_3,53,1969,12146,1972,402359,3.02,76518,5.258
Fraser River,Chilko,1974,716817,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1970,0,1971,694456,0,145049,4.788
Fraser River,Chilko,1974,716817,AgeClass_1.2,630046,4,1,2,1.2,4_2,42,1970,630046,1972,694456,90.73,145049,4.788
Fraser River,Chilko,1974,716817,AgeClass_2.1,5423,4,2,1,2.1,4_3,43,1970,5423,1973,694456,0.78,145049,4.788
Fraser River,Chilko,1974,716817,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1971,0,1972,852842,0,186589,4.571
Fraser River,Chilko,1974,716817,AgeClass_1.1,58786,3,1,1,1.1,3_2,32,1971,58786,1973,852842,6.89,186589,4.571
Fraser River,Chilko,1974,716817,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1972,0,1973,2109574,0,564465,3.737
Fraser River,Chilko,1975,825174,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1968,0,1970,2476069,0,414446,5.974
Fraser River,Chilko,1975,825174,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1969,0,1971,402359,0,76518,5.258
Fraser River,Chilko,1975,825174,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1969,0,1972,402359,0,76518,5.258
Fraser River,Chilko,1975,825174,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1969,0,1973,402359,0,76518,5.258
Fraser River,Chilko,1975,825174,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1970,0,1971,694456,0,145049,4.788
Fraser River,Chilko,1975,825174,AgeClass_1.3,1084,5,1,3,1.3,5_2,52,1970,1084,1972,694456,0.16,145049,4.788
Fraser River,Chilko,1975,825174,AgeClass_2.2,41128,5,2,2,2.2,5_3,53,1970,41128,1973,694456,5.92,145049,4.788
Fraser River,Chilko,1975,825174,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1971,0,1972,852842,0,186589,4.571
Fraser River,Chilko,1975,825174,AgeClass_1.2,740253,4,1,2,1.2,4_2,42,1971,740253,1973,852842,86.8,186589,4.571
Fraser River,Chilko,1975,825174,AgeClass_2.1,13222,4,2,1,2.1,4_3,43,1971,13222,1974,852842,1.55,186589,4.571
Fraser River,Chilko,1975,825174,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1972,0,1973,2109574,0,564465,3.737
Fraser River,Chilko,1975,825174,AgeClass_1.1,42709,3,1,1,1.1,3_2,32,1972,42709,1974,2109574,2.02,564465,3.737
Fraser River,Chilko,1975,825174,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1973,0,1974,248297,0,61707,4.024
Fraser River,Chilko,1976,1996881,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1969,0,1971,402359,0,76518,5.258
Fraser River,Chilko,1976,1996881,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1970,0,1972,694456,0,145049,4.788
Fraser River,Chilko,1976,1996881,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1970,0,1973,694456,0,145049,4.788
Fraser River,Chilko,1976,1996881,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1970,0,1974,694456,0,145049,4.788
Fraser River,Chilko,1976,1996881,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1971,0,1972,852842,0,186589,4.571
Fraser River,Chilko,1976,1996881,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1971,0,1973,852842,0,186589,4.571
Fraser River,Chilko,1976,1996881,AgeClass_2.2,40581,5,2,2,2.2,5_3,53,1971,40581,1974,852842,4.76,186589,4.571
Fraser River,Chilko,1976,1996881,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1972,0,1973,2109574,0,564465,3.737
Fraser River,Chilko,1976,1996881,AgeClass_1.2,1947465,4,1,2,1.2,4_2,42,1972,1947465,1974,2109574,92.32,564465,3.737
Fraser River,Chilko,1976,1996881,AgeClass_2.1,1309,4,2,1,2.1,4_3,43,1972,1309,1975,2109574,0.06,564465,3.737
Fraser River,Chilko,1976,1996881,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1973,0,1974,248297,0,61707,4.024
Fraser River,Chilko,1976,1996881,AgeClass_1.1,8835,3,1,1,1.1,3_2,32,1973,8835,1975,248297,3.56,61707,4.024
Fraser River,Chilko,1976,1996881,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1974,0,1975,712467,0,142595,4.996
Fraser River,Chilko,1977,345187,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1970,0,1972,694456,0,145049,4.788
Fraser River,Chilko,1977,345187,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1971,0,1973,852842,0,186589,4.571
Fraser River,Chilko,1977,345187,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1971,0,1974,852842,0,186589,4.571
Fraser River,Chilko,1977,345187,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1971,0,1975,852842,0,186589,4.571
Fraser River,Chilko,1977,345187,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1972,0,1973,2109574,0,564465,3.737
Fraser River,Chilko,1977,345187,AgeClass_1.3,34424,5,1,3,1.3,5_2,52,1972,34424,1974,2109574,1.63,564465,3.737
Fraser River,Chilko,1977,345187,AgeClass_2.2,83501,5,2,2,2.2,5_3,53,1972,83501,1975,2109574,3.96,564465,3.737
Fraser River,Chilko,1977,345187,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1973,0,1974,248297,0,61707,4.024
Fraser River,Chilko,1977,345187,AgeClass_1.2,200775,4,1,2,1.2,4_2,42,1973,200775,1975,248297,80.86,61707,4.024
Fraser River,Chilko,1977,345187,AgeClass_2.1,2893,4,2,1,2.1,4_3,43,1973,2893,1976,248297,1.17,61707,4.024
Fraser River,Chilko,1977,345187,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1974,0,1975,712467,0,142595,4.996
Fraser River,Chilko,1977,345187,AgeClass_1.1,26487,3,1,1,1.1,3_2,32,1974,26487,1976,712467,3.72,142595,4.996
Fraser River,Chilko,1977,345187,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1975,0,1976,1513636,0,275698,5.49
Fraser River,Chilko,1978,698368,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1971,0,1973,852842,0,186589,4.571
Fraser River,Chilko,1978,698368,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1972,0,1974,2109574,0,564465,3.737
Fraser River,Chilko,1978,698368,AgeClass_2.3,166,6,2,3,2.3,6_3,63,1972,166,1975,2109574,0.01,564465,3.737
Fraser River,Chilko,1978,698368,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1972,0,1976,2109574,0,564465,3.737
Fraser River,Chilko,1978,698368,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1973,0,1974,248297,0,61707,4.024
Fraser River,Chilko,1978,698368,AgeClass_1.3,6807,5,1,3,1.3,5_2,52,1973,6807,1975,248297,2.74,61707,4.024
Fraser River,Chilko,1978,698368,AgeClass_2.2,27243,5,2,2,2.2,5_3,53,1973,27243,1976,248297,10.97,61707,4.024
Fraser River,Chilko,1978,698368,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1974,0,1975,712467,0,142595,4.996
Fraser River,Chilko,1978,698368,AgeClass_1.2,641497,4,1,2,1.2,4_2,42,1974,641497,1976,712467,90.04,142595,4.996
Fraser River,Chilko,1978,698368,AgeClass_2.1,3815,4,2,1,2.1,4_3,43,1974,3815,1977,712467,0.54,142595,4.996
Fraser River,Chilko,1978,698368,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1975,0,1976,1513636,0,275698,5.49
Fraser River,Chilko,1978,698368,AgeClass_1.1,22821,3,1,1,1.1,3_2,32,1975,22821,1977,1513636,1.51,275698,5.49
Fraser River,Chilko,1978,698368,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1976,0,1977,1699113,0,387467,4.385
Fraser River,Chilko,1979,1438133,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1972,0,1974,2109574,0,564465,3.737
Fraser River,Chilko,1979,1438133,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1973,0,1975,248297,0,61707,4.024
Fraser River,Chilko,1979,1438133,AgeClass_2.3,1744,6,2,3,2.3,6_3,63,1973,1744,1976,248297,0.7,61707,4.024
Fraser River,Chilko,1979,1438133,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1973,0,1977,248297,0,61707,4.024
Fraser River,Chilko,1979,1438133,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1974,0,1975,712467,0,142595,4.996
Fraser River,Chilko,1979,1438133,AgeClass_1.3,4312,5,1,3,1.3,5_2,52,1974,4312,1976,712467,0.61,142595,4.996
Fraser River,Chilko,1979,1438133,AgeClass_2.2,36356,5,2,2,2.2,5_3,53,1974,36356,1977,712467,5.1,142595,4.996
Fraser River,Chilko,1979,1438133,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1975,0,1976,1513636,0,275698,5.49
Fraser River,Chilko,1979,1438133,AgeClass_1.2,1389008,4,1,2,1.2,4_2,42,1975,1389008,1977,1513636,91.77,275698,5.49
Fraser River,Chilko,1979,1438133,AgeClass_2.1,20230,4,2,1,2.1,4_3,43,1975,20230,1978,1513636,1.34,275698,5.49
Fraser River,Chilko,1979,1438133,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1976,0,1977,1699113,0,387467,4.385
Fraser River,Chilko,1979,1438133,AgeClass_1.1,8457,3,1,1,1.1,3_2,32,1976,8457,1978,1699113,0.5,387467,4.385
Fraser River,Chilko,1979,1438133,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1977,0,1978,199200,0,56782,3.508
Fraser River,Chilko,1980,1735477,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1973,0,1975,248297,0,61707,4.024
Fraser River,Chilko,1980,1735477,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1974,0,1976,712467,0,142595,4.996
Fraser River,Chilko,1980,1735477,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1974,0,1977,712467,0,142595,4.996
Fraser River,Chilko,1980,1735477,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1974,0,1978,712467,0,142595,4.996
Fraser River,Chilko,1980,1735477,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1975,0,1976,1513636,0,275698,5.49
Fraser River,Chilko,1980,1735477,AgeClass_1.3,7375,5,1,3,1.3,5_2,52,1975,7375,1977,1513636,0.49,275698,5.49
Fraser River,Chilko,1980,1735477,AgeClass_2.2,73812,5,2,2,2.2,5_3,53,1975,73812,1978,1513636,4.88,275698,5.49
Fraser River,Chilko,1980,1735477,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1976,0,1977,1699113,0,387467,4.385
Fraser River,Chilko,1980,1735477,AgeClass_1.2,1650944,4,1,2,1.2,4_2,42,1976,1650944,1978,1699113,97.17,387467,4.385
Fraser River,Chilko,1980,1735477,AgeClass_2.1,334,4,2,1,2.1,4_3,43,1976,334,1979,1699113,0.02,387467,4.385
Fraser River,Chilko,1980,1735477,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1977,0,1978,199200,0,56782,3.508
Fraser River,Chilko,1980,1735477,AgeClass_1.1,3346,3,1,1,1.1,3_2,32,1977,3346,1979,199200,1.68,56782,3.508
Fraser River,Chilko,1980,1735477,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1978,0,1979,1265579,0,159174,7.951
Fraser River,Chilko,1981,238521,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1974,0,1976,712467,0,142595,4.996
Fraser River,Chilko,1981,238521,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1975,0,1977,1513636,0,275698,5.49
Fraser River,Chilko,1981,238521,AgeClass_2.3,390,6,2,3,2.3,6_3,63,1975,390,1978,1513636,0.03,275698,5.49
Fraser River,Chilko,1981,238521,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1975,0,1979,1513636,0,275698,5.49
Fraser River,Chilko,1981,238521,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1976,0,1977,1699113,0,387467,4.385
